"movieId,""title"",""genres""";
"7916,""Gidget (1959)"",""Comedy""";
"7917,""Wild in the Streets (1968)"",""Drama|Horror|Sci-Fi""";
"7918,""Indian Runner, The (1991)"",""Drama""";
"7919,""Drunken Angel (Yoidore tenshi) (1948)"",""Drama|Film-Noir""";
"7920,""Desperate Living (1977)"",""Comedy|Crime""";
"7921,""Devil's Rain, The (1975)"",""Horror""";
"7922,""Valachi Papers,The (1972)"",""Crime|Drama""";
"7923,""Rolling Thunder (1977)"",""Action|Drama""";
"7924,""Stray Dog (Nora inu) (1949)"",""Drama|Film-Noir|Thriller""";
"7925,""Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"",""Action|Adventure""";
"7926,""High and Low (Tengoku to jigoku) (1963)"",""Crime|Drama|Film-Noir|Thriller""";
"7928,""After the Rehearsal (Efter repetitionen) (1984)"",""Drama""";
"7930,""People Under the Stairs, The (1991)"",""Horror|Mystery|Thriller""";
"7931,""My New Gun (1992)"",""Comedy""";
"7932,""Dark Days (2000)"",""Documentary""";
"7933,""Night in Casablanca, A (1946)"",""Comedy""";
"7934,""Zelig (1983)"",""Comedy""";
"7935,""Face to Face (Ansikte mot ansikte) (1976)"",""Drama|Fantasy|Horror|Mystery""";
"7936,""Shame (Skammen) (1968)"",""Drama|War""";
"7937,""Silence, The (Tystnaden) (1963)"",""Drama""";
"7938,""Winter Light (Nattvardsgästerna) (1963)"",""Drama""";
"7939,""Through a Glass Darkly (Såsom i en spegel) (1961)"",""Drama""";
"7940,""Magician, The (Ansiktet) (1958)"",""Drama""";
"7941,""Smiles of a Summer Night (Sommarnattens leende) (1955)"",""Comedy|Romance""";
"7942,""Summer with Monika (Sommaren med Monika) (1953)"",""Drama|Romance""";
"7943,""Killers, The (1946)"",""Crime|Film-Noir""";
"7944,""Night of the Iguana, The (1964)"",""Drama|Thriller""";
"7945,""Freud: The Secret Passion (1962)"",""Drama""";
"7946,""Reflections in a Golden Eye (1967)"",""Drama""";
"7947,""Under the Volcano (1984)"",""Drama""";
"7948,""Wise Blood (1979)"",""Comedy|Drama""";
"7949,""Yakuza, The (1975)"",""Drama""";
"7950,""Better Place, A (1997)"",""Drama""";
"7951,""Nightbreed (1990)"",""Fantasy|Horror""";
"7952,""Beyond the Door II (Schock) (Shock) (Suspense) (1977)"",""Horror""";
"7953,""Rabid Dogs (Kidnapped) (Cani arrabbiati) (1974)"",""Drama|Thriller""";
"7954,""Baron Blood (Orrori del castello di Norimberga, Gli) (1972)"",""Horror""";
"7958,""Bloody Mama (1970)"",""Crime|Drama""";
"7959,""Trip, The (1967)"",""Drama""";
"7976,""Ken Park (2002)"",""Drama""";
"7979,""Monterey Pop (1968)"",""Documentary|Musical""";
"7980,""Bridge Too Far, A (1977)"",""Action|Drama|War""";
"7981,""Infernal Affairs (Mou gaan dou) (2002)"",""Crime|Drama|Thriller""";
"7982,""Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"",""Drama|Horror|Mystery|Thriller""";
"7983,""Broadway Danny Rose (1984)"",""Comedy""";
"7984,""From Beyond (1986)"",""Horror|Sci-Fi""";
"7985,""Wonderful Ice Cream Suit, The (1998)"",""Children|Comedy|Fantasy""";
"7986,""Robot Jox (1990)"",""Sci-Fi""";
"7987,""Dolls (1987)"",""Horror""";
"7988,""Space Truckers (1996)"",""Comedy|Sci-Fi""";
"7989,""Not of This Earth (1988)"",""Sci-Fi""";
"7990,""Rock 'N' Roll High School (1979)"",""Comedy|Musical""";
"7991,""Death Race 2000 (1975)"",""Action|Sci-Fi""";
"7992,""Cockfighter (1974)"",""Drama""";
"7993,""Bucket Of Blood, A (1959)"",""Comedy|Horror""";
"7994,""Premature Burial, The (1962)"",""Horror""";
"7995,""Wild Angels, The (1966)"",""Action|Drama""";
"8003,""Bedlam (1946)"",""Drama|Horror""";
"8004,""Planet of the Vampires (Terrore nello spazio) (1965)"",""Horror|Sci-Fi""";
"8007,""Pure Country (1992)"",""Drama|Musical|Romance""";
"8008,""Brigadoon (1954)"",""Fantasy|Musical|Romance""";
"8009,""Marjorie Morningstar (1958)"",""Drama""";
"8010,""Power of One, The (1992)"",""Drama""";
"8011,""Weather Underground, The (2002)"",""Documentary""";
"8012,""Kikujiro (Kikujirô no natsu) (1999)"",""Comedy|Drama""";
"8013,""I'm with Lucy (2002)"",""Comedy|Romance""";
"8014,""Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"",""Drama""";
"8015,""Phantom Tollbooth, The (1970)"",""Adventure|Animation|Children|Fantasy""";
"8016,""Getaway, The (1972)"",""Action|Crime|Drama|Thriller""";
"8017,""10 Rillington Place (1971)"",""Crime|Drama|Thriller""";
"8019,""Dark Water (Honogurai mizu no soko kara) (2002)"",""Drama|Horror|Mystery|Thriller""";
"8024,""Thing Called Love, The (1993)"",""Comedy|Drama|Romance""";
"8025,""Thief, The (Vor) (1997)"",""Drama""";
"8033,""How to Steal a Million (1966)"",""Comedy|Crime|Romance""";
"8035,""Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)"",""Crime|Horror|Thriller""";
"8037,""Non-Stop (1996)"",""Action|Comedy|Crime""";
"8038,""Manslaughter (1922)"",""Drama""";
"8039,""Support Your Local Sheriff! (1969)"",""Comedy|Western""";
"8040,""Brain Donors (1992)"",""Comedy""";
"8041,""Passed Away (1992)"",""Comedy""";
"8042,""Mean Streets (1973)"",""Crime|Drama""";
"8043,""Jack the Bear (1993)"",""Comedy|Drama""";
"8044,""I Am a Fugitive from a Chain Gang (1932)"",""Crime|Drama|Film-Noir""";
"8045,""Hamburger Hill (1987)"",""Action|Drama|War""";
"8055,""Last Broadcast, The (1998)"",""Horror|Mystery|Thriller""";
"8056,""Harper (1966)"",""Crime|Drama|Mystery""";
"8057,""Sweet Bird of Youth (1962)"",""Drama""";
"8062,""Dahmer (2002)"",""Drama|Horror|Thriller""";
"8063,""Paradise (1991)"",""Drama""";
"8068,""Sundays and Cybele (Les dimanches de Ville d'Avray) (1962)"",""Drama""";
"8069,""Comes a Horseman (1978)"",""Drama|Romance|Western""";
"8070,""Grill Point (Halbe Treppe) (2002)"",""Drama""";
"8092,""Frankenstein Unbound (1990)"",""Drama|Horror|Sci-Fi""";
"8093,""Shiri (Swiri) (1999)"",""Action|Drama|Romance|Thriller""";
"8094,""Bad Day at Black Rock (1955)"",""Drama|Thriller|Western""";
"8095,""Cucaracha, La (1998)"",""Thriller""";
"8117,""In China They Eat Dogs (I Kina spiser de hunde) (1999)"",""Action|Comedy""";
"8118,""Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)"",""Action|Adventure|Thriller|War""";
"8119,""Crossroads (1986)"",""Drama""";
"8120,""29th Street (1991)"",""Comedy""";
"8121,""Seducing Doctor Lewis (Grande séduction, La) (2003)"",""Comedy""";
"8122,""City Limits (1984)"",""Action|Sci-Fi""";
"8123,""Sammy and Rosie Get Laid (1987)"",""Comedy|Drama""";
"8124,""Leaving Normal (1992)"",""Comedy|Drama""";
"8125,""Sunrise: A Song of Two Humans (1927)"",""Drama|Romance""";
"8126,""Shock Corridor (1963)"",""Drama""";
"8127,""First $20 Million Is Always the Hardest, The (2002)"",""Comedy""";
"8128,""Au revoir les enfants (1987)"",""Drama""";
"8129,""Sex: The Annabel Chong Story (1999)"",""Documentary""";
"8130,""Girl Next Door, The (1999)"",""Documentary""";
"8131,""Pursuit of Happiness (2001)"",""Comedy|Romance""";
"8132,""Gladiator (1992)"",""Action|Drama""";
"8133,""Inheritance, The (Arven) (2003)"",""Drama""";
"8134,""Wonderful Days (a.k.a. Sky Blue) (2003)"",""Animation|Sci-Fi""";
"8136,""Indestructible Man (1956)"",""Crime|Horror|Sci-Fi""";
"8137,""Wasp Woman, The (1959)"",""Horror|Sci-Fi""";
"8138,""Attack of the Giant Leeches (1959)"",""Horror|Sci-Fi""";
"8139,""Deranged (1974)"",""Horror|Thriller""";
"8140,""The Cruel Sea (1953)"",""Drama|War""";
"8141,""Sodom and Gomorrah (1962)"",""Adventure|Drama""";
"8142,""Dead or Alive: Hanzaisha (1999)"",""Action|Crime""";
"8143,""Lola Montès (1955)"",""Drama""";
"8147,""Charly (1968)"",""Drama|Sci-Fi""";
"8148,""Twice Upon a Time (1983)"",""Animation|Fantasy""";
"8149,""Atlantis, the Lost Continent (1961)"",""Adventure|Sci-Fi""";
"8153,""Lust for Life (1956)"",""Drama""";
"8154,""Dolce Vita, La (1960)"",""Drama""";
"8157,""Jin Roh: The Wolf Brigade (Jin-Rô) (1998)"",""Animation|Fantasy|Thriller""";
"8158,""Rush (1991)"",""Crime|Drama""";
"8167,""Captain Blood (1935)"",""Action|Adventure|Romance""";
"8168,""Lift, De (1983)"",""Horror|Thriller""";
"8169,""*batteries not included (1987)"",""Children|Comedy|Fantasy|Sci-Fi""";
"8183,""Educating Rita (1983)"",""Comedy|Drama""";
"8187,""On Moonlight Bay (1951)"",""Comedy|Musical""";
"8188,""Sansho the Bailiff (Sanshô dayû) (1954)"",""Drama""";
"8189,""Zazie dans le métro (1960)"",""Comedy""";
"8190,""Americanization of Emily, The (1964)"",""Comedy|Drama|War""";
"8191,""Anne of the Thousand Days (1969)"",""Drama""";
"8194,""Baby Doll (1956)"",""Drama""";
"8195,""Avventura, L' (Adventure, The) (1960)"",""Drama|Mystery|Romance""";
"8196,""Beyond the Valley of the Dolls (1970)"",""Comedy|Horror""";
"8197,""Hiroshima Mon Amour (1959)"",""Drama|Romance|War""";
"8198,""1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)"",""Crime|Horror|Mystery|Thriller""";
"8199,""Ugetsu (Ugetsu monogatari) (1953)"",""Drama|Thriller""";
"8201,""At Play in the Fields of the Lord (1991)"",""Drama""";
"8202,""Golden Coach, The (Le carrosse d'or) (1953)"",""Comedy|Drama|Romance""";
"8203,""War Is Over, The (Guerre est finie, La) (1966)"",""Drama""";
"8206,""Mystery of the Wax Museum (1933)"",""Horror""";
"8207,""Day of the Jackal, The (1973)"",""Crime|Thriller""";
"8208,""Razor's Edge, The (1946)"",""Drama""";
"8220,""Walking Dead, The (1936)"",""Crime|Horror|Sci-Fi""";
"8221,""War of the Buttons (1994)"",""Adventure|Children|Drama""";
"8222,""Other, The (1972)"",""Drama|Horror|Mystery""";
"8224,""Dexter the Dragon & Bumble the Bear (a.k.a. Dragon That Wasn't (Or Was He?), The) (Als je begrijpt wat ik bedoel) (1983)"",""Animation|Children|Fantasy""";
"8225,""Night of the Living Dead (1990)"",""Horror""";
"8227,""Drums Along the Mohawk (1939)"",""Adventure|War|Western""";
"8228,""Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"",""Mystery""";
"8232,""I Love You Again (1940)"",""Comedy|Drama""";
"8235,""Safety Last! (1923)"",""Action|Comedy|Romance""";
"8236,""While the City Sleeps (1956)"",""Drama|Film-Noir""";
"8237,""Way Ahead, The (a.k.a. The Immortal Battalion) (1944)"",""Drama|War""";
"8238,""Little Murders (1971)"",""Comedy|Crime""";
"8239,""Viridiana (1961)"",""Comedy|Drama""";
"8240,""Totally F***ed Up (1993)"",""Drama""";
"8241,""Masterminds (1997)"",""Action|Comedy|Thriller""";
"8252,""You're a Big Boy Now (1966)"",""Comedy|Drama""";
"8253,""Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)"",""Action|Adventure|Animation|Comedy|Crime|Mystery""";
"8254,""Arizona Dream (1993)"",""Comedy|Drama|Fantasy|Romance""";
"8255,""Chaos (Kaosu) (1999)"",""Crime|Mystery|Thriller""";
"8256,""Queen Christina (1933)"",""Drama|Romance""";
"8257,""Battleground (1949)"",""Action|Drama|War""";
"8258,""Citizen Toxie: The Toxic Avenger IV (2000)"",""Action|Comedy|Horror""";
"8259,""Hooper (1978)"",""Action|Comedy""";
"8260,""Crazy Stranger, The (Gadjo Dilo) (1997)"",""Comedy|Drama""";
"8261,""3 Women (Three Women) (1977)"",""Drama""";
"8262,""Green Pastures, The (1936)"",""Drama""";
"8263,""Take Me Out to the Ball Game (1949)"",""Comedy|Musical|Romance""";
"8264,""Grey Gardens (1975)"",""Documentary""";
"8265,""Frogs (1972)"",""Drama|Horror|Mystery|Thriller""";
"8266,""Purple Rain (1984)"",""Drama|Musical""";
"8267,""Signs of Life (Lebenszeichen) (1968)"",""Drama""";
"8268,""Point of No Return (1993)"",""Action|Thriller""";
"8269,""Short Time (1990)"",""Comedy""";
"8270,""Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"",""Comedy|Drama|Romance""";
"8272,""Cromwell (1970)"",""Drama""";
"8273,""Tale of Ham and Passion, A (Jamón, Jamón) (1992)"",""Comedy|Drama|Romance""";
"8275,""College (1927)"",""Comedy""";
"8290,""Mitchell (1975)"",""Action|Crime""";
"8291,""Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965)"",""Mystery""";
"8292,""Idiot, The (Hakuchi) (1951)"",""Crime|Drama|Romance""";
"8293,""Used People (1992)"",""Comedy|Drama""";
"8294,""Swan, The (1956)"",""Comedy|Drama|Romance""";
"8295,""Most Dangerous Game, The (1932)"",""Adventure|Mystery|Thriller""";
"8302,""Front Page, The (1931)"",""Comedy|Drama|Romance""";
"8327,""Dolls (2002)"",""Drama|Romance""";
"8329,""Three Came Home (1950)"",""Drama|War""";
"8330,""Our Man in Havana (1959)"",""Comedy|Drama|Thriller""";
"8331,""Man Who Came to Dinner, The (1942)"",""Comedy""";
"8332,""Sunday Bloody Sunday (1971)"",""Drama""";
"8334,""Cowboys, The (1972)"",""Western""";
"8335,""Make Way for Tomorrow (1937)"",""Drama""";
"8336,""Major and the Minor, The (1942)"",""Comedy|Romance""";
"8337,""Caine Mutiny, The (1954)"",""Drama|War""";
"8338,""Black Narcissus (1947)"",""Drama""";
"8339,""Damn the Defiant! (H.M.S. Defiant) (1962)"",""Adventure|Drama""";
"8340,""Escape from Alcatraz (1979)"",""Drama|Thriller""";
"8341,""Oliver Twist (1948)"",""Adventure|Crime|Drama""";
"8359,""Skokie (1981)"",""Drama""";
"8360,""Shrek 2 (2004)"",""Adventure|Animation|Children|Comedy|Musical|Romance""";
"8361,""Day After Tomorrow, The (2004)"",""Action|Adventure|Drama|Sci-Fi|Thriller""";
"8362,""Raising Helen (2004)"",""Comedy|Drama|Romance""";
"8363,""Soul Plane (2004)"",""Comedy""";
"8364,""Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)"",""Drama""";
"8365,""Mother, The (2003)"",""Drama""";
"8366,""Saved! (2004)"",""Comedy|Drama""";
"8367,""Time of the Wolf, The (Le temps du loup) (2003)"",""Drama""";
"8368,""Harry Potter and the Prisoner of Azkaban (2004)"",""Adventure|Fantasy|IMAX""";
"8369,""Mindhunters (2004)"",""Action|Crime|Horror|Mystery|Thriller""";
"8370,""Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"",""Action|Comedy|Crime|Drama""";
"8371,""Chronicles of Riddick, The (2004)"",""Action|Sci-Fi|Thriller""";
"8372,""Garfield: The Movie (2004)"",""Animation|Children|Comedy""";
"8373,""Stepford Wives, The (2004)"",""Comedy|Fantasy|Thriller""";
"8374,""Bright Future (Akarui mirai) (2003)"",""Drama""";
"8375,""Hunting of the President, The (2004)"",""Documentary""";
"8376,""Napoleon Dynamite (2004)"",""Comedy""";
"8377,""City of Joy (1992)"",""Drama""";
"8378,""Doctor, The (1991)"",""Drama""";
"8379,""Dresser, The (1983)"",""Drama""";
"8380,""Father Hood (1993)"",""Comedy""";
"8381,""For Me and My Gal (1942)"",""Drama|Musical|Romance""";
"8382,""Hello Again (1987)"",""Comedy""";
"8383,""Hope Springs (2003)"",""Comedy|Romance""";
"8384,""Love Finds Andy Hardy (1938)"",""Comedy|Romance""";
"8385,""Lover Come Back (1961)"",""Comedy|Romance""";
"8387,""Police Academy: Mission to Moscow (1994)"",""Comedy|Crime""";
"8388,""Ring of Bright Water (1969)"",""Comedy|Drama""";
"8391,""Big Wednesday (1978)"",""Comedy|Drama""";
"8392,""Fool for Love (1985)"",""Drama""";
"8393,""Give My Regards to Broad Street (1984)"",""Drama|Musical""";
"8394,""Hi-Line, The (1999)"",""Drama""";
"8395,""Last of Sheila, The (1973)"",""Crime|Mystery|Thriller""";
"8397,""Playboys, The (1992)"",""Drama|Romance""";
"8398,""Star! (1968)"",""Musical""";
"8399,""We're Not Married! (1952)"",""Comedy|Romance""";
"8400,""Wish You Were Here (1987)"",""Comedy|Drama""";
"8401,""Adventures of Sherlock Holmes, The (1939)"",""Crime|Mystery|Thriller""";
"8402,""Book of Love (1990)"",""Comedy|Romance""";
"8403,""Helen of Troy (1956)"",""Action|Adventure|Drama|Romance|War""";
"8404,""Hound of the Baskervilles, The (1939)"",""Crime|Mystery|Thriller""";
"8405,""Hour of the Wolf (Vargtimmen) (1968)"",""Drama|Horror""";
"8407,""Molly Maguires, The (1970)"",""Drama""";
"8410,""Suddenly (1954)"",""Crime|Drama|Film-Noir""";
"8411,""Urban Ghost Story (1998)"",""Drama""";
"8420,""Possessed (1947)"",""Drama|Film-Noir""";
"8421,""Dying of Laughter (Muertos de Risa) (1999)"",""Comedy""";
"8422,""Kings Row (1942)"",""Drama|Romance""";
"8423,""Kid Brother, The (1927)"",""Children|Comedy|Romance""";
"8424,""Divorcee, The (1930)"",""Drama|Romance""";
"8425,""Meet the Applegates (1991)"",""Comedy""";
"8426,""Robot Carnival (Roboto kânibauru) (1987)"",""Animation|Comedy|Drama|Fantasy|Sci-Fi""";
"8427,""Americathon (1979)"",""Comedy|Sci-Fi""";
"8444,""Chipmunk Adventure, The (1987)"",""Adventure|Animation|Children|Comedy|Fantasy|Musical""";
"8446,""Sands of Iwo Jima (1949)"",""Action|Drama|Romance|War""";
"8447,""This Island Earth (1955)"",""Sci-Fi""";
"8448,""ComDads (les Compères) (1983)"",""Comedy|Crime""";
"8450,""Anthony Adverse (1936)"",""Adventure|Romance""";
"8451,""Blackboard Jungle (1955)"",""Drama""";
"8452,""Moment by Moment (1978)"",""Drama|Romance""";
"8453,""It Had to Be You (2000)"",""Comedy|Romance""";
"8454,""Luna Papa (1999)"",""Comedy|Drama|Fantasy""";
"8455,""Long Way Home, The (1997)"",""Documentary""";
"8456,""Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)"",""Crime|Drama|Thriller""";
"8457,""True Love (1989)"",""Comedy""";
"8458,""To Each His Own (1946)"",""Drama""";
"8459,""Heiress, The (1949)"",""Drama|Romance""";
"8460,""State Fair (1945)"",""Musical|Romance""";
"8461,""Dragon Seed (1944)"",""Drama""";
"8462,""Executive Suite (1954)"",""Drama""";
"8463,""Johnny Belinda (1948)"",""Drama""";
"8464,""Super Size Me (2004)"",""Comedy|Documentary|Drama""";
"8465,""Johnny Eager (1942)"",""Crime|Drama|Film-Noir|Romance""";
"8469,""None But the Lonely Heart (1944)"",""Drama|Romance""";
"8477,""Pier, The (Jetée, La) (1962)"",""Romance|Sci-Fi""";
"8478,""Distant Voices, Still Lives (1988)"",""Drama""";
"8480,""King of Kings, The (1927)"",""Drama""";
"8481,""Northwest Passage (1940)"",""Action|Adventure|Drama|Romance|Thriller|Western""";
"8482,""Picture of Dorian Gray, The (1945)"",""Drama|Fantasy|Horror""";
"8483,""Born Losers, The (1967)"",""Action|Drama|Thriller""";
"8484,""Human Condition I, The (Ningen no joken I) (1959)"",""Drama|War""";
"8485,""Samsara (2001)"",""Adventure|Drama|Romance""";
"8486,""Bachelor Mother (1939)"",""Comedy|Romance""";
"8487,""Please Don't Eat the Daisies (1960)"",""Children|Comedy|Musical""";
"8488,""Siddhartha (1972)"",""Drama""";
"8491,""White Heat (1949)"",""Crime|Drama|Film-Noir""";
"8492,""Christmas Carol, A (Scrooge) (1951)"",""Drama|Fantasy""";
"8493,""Memphis Belle (1990)"",""Action|Drama|War""";
"8494,""Cincinnati Kid, The (1965)"",""Drama""";
"8495,""Animal Factory (2000)"",""Crime|Drama""";
"8496,""Panic in Needle Park, The (1971)"",""Drama|Romance""";
"8499,""Pretty Baby (1978)"",""Drama""";
"8500,""Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974)"",""Action|Horror|Sci-Fi""";
"8501,""Hitcher, The (1986)"",""Action|Thriller""";
"8502,""Show Boat (1951)"",""Drama|Musical|Romance""";
"8503,""Ivanhoe (1952)"",""Adventure|Drama|Romance""";
"8504,""Box of Moon Light (1996)"",""Comedy|Drama""";
"8505,""Eel, The (Unagi) (1997)"",""Drama|Romance""";
"8506,""Fear X (2003)"",""Mystery|Thriller""";
"8507,""Freaks (1932)"",""Crime|Drama|Horror""";
"8511,""Immigrant, The (1917)"",""Comedy""";
"8512,""Silent Movie (1976)"",""Comedy""";
"8516,""Matter of Life and Death, A (Stairway to Heaven) (1946)"",""Drama|Fantasy|Romance""";
"8518,""Anna Christie (1930)"",""Drama""";
"8519,""Bat People, The (1974)"",""Comedy|Drama|Horror|Sci-Fi""";
"8520,""Deep Cover (1992)"",""Action|Crime|Thriller""";
"8521,""Dr. Jekyll and Mr. Hyde (1931)"",""Drama|Horror""";
"8522,""My Little Chickadee (1940)"",""Comedy|Western""";
"8524,""High and the Mighty, The (1954)"",""Drama""";
"8525,""Ugly Dachshund, The (1966)"",""Children|Comedy""";
"8526,""Around the World in 80 Days (2004)"",""Adventure|Children|Comedy""";
"8527,""I'll Sleep When I'm Dead (2003)"",""Crime|Drama""";
"8528,""Dodgeball: A True Underdog Story (2004)"",""Comedy""";
"8529,""Terminal, The (2004)"",""Comedy|Drama|Romance""";
"8530,""Dear Frankie (2004)"",""Drama|Romance""";
"8531,""White Chicks (2004)"",""Action|Comedy|Crime""";
"8532,""Door in the Floor, The (2004)"",""Drama""";
"8533,""Notebook, The (2004)"",""Drama|Romance""";
"8534,""Two Brothers (Deux frères) (2004)"",""Adventure|Children|Drama""";
"8535,""De-Lovely (2004)"",""Drama|Musical""";
"8536,""Intended, The (2002)"",""Drama|Thriller""";
"8537,""Kaena: The Prophecy (Kaena: La prophétie) (2003)"",""Action|Adventure|Animation|Children|Sci-Fi""";
"8540,""Back to Bataan (1945)"",""Drama|War""";
"8541,""Bloodhounds of Broadway (1989)"",""Comedy|Drama""";
"8542,""Day at the Races, A (1937)"",""Comedy|Musical""";
"8543,""Flying Leathernecks, The (1951)"",""Action|Drama|War""";
"8544,""Now You See Him, Now You Don't (1972)"",""Comedy|Sci-Fi""";
"8545,""Plain Dirty (a.k.a. Briar Patch) (2003)"",""Drama|Romance""";
"8571,""Bob & Carol & Ted & Alice (1969)"",""Comedy|Drama""";
"8572,""Littlest Rebel, The (1935)"",""Children|Drama""";
"8573,""Reconstruction (2003)"",""Drama|Romance""";
"8574,""Claymation Christmas Celebration, A (1987)"",""Animation|Children|Comedy|Musical""";
"8575,""Happenstance (Battement d'ailes du papillon, Le) (2001)"",""Comedy|Drama""";
"8576,""Kopps (2003)"",""Action|Comedy""";
"8577,""Comandante (2003)"",""Documentary""";
"8578,""Undead (2003)"",""Action|Comedy|Horror|Sci-Fi""";
"8579,""Scarlet and the Black, The (1983)"",""Action|Drama|War""";
"8580,""Into the Woods (1991)"",""Adventure|Comedy|Fantasy|Musical""";
"8581,""Pirates of Silicon Valley (1999)"",""Documentary|Drama""";
"8582,""Manufacturing Consent: Noam Chomsky and the Media (1992)"",""Documentary|War""";
"8583,""Clock, The (1945)"",""Adventure|Drama|Romance""";
"8584,""Leave Her to Heaven (1945)"",""Drama|Film-Noir""";
"8585,""Rapa Nui (1994)"",""Action|Adventure|Drama|Romance""";
"8586,""Roxie Hart (1942)"",""Comedy""";
"8587,""Mayor of the Sunset Strip (2003)"",""Documentary""";
"8588,""Killing Me Softly (2002)"",""Drama|Mystery|Romance|Thriller""";
"8589,""Winter War (Talvisota) (1989)"",""Drama|War""";
"8591,""Philadelphia Experiment, The (1984)"",""Adventure|Drama|Sci-Fi""";
"8592,""Wheeler Dealers, The (1963)"",""Comedy""";
"8593,""Juice (1992)"",""Action|Crime|Drama|Thriller""";
"8594,""Secret Life of Girls, The (1999)"",""Comedy""";
"8595,""Flim-Flam Man, The (1967)"",""Action|Adventure|Comedy""";
"8596,""Revenge of the Pink Panther (1978)"",""Comedy|Crime""";
"8597,""Riders (2002)"",""Action|Crime|Thriller""";
"8598,""I Am Dina (2002)"",""Crime|Drama|Mystery|Romance""";
"8599,""Escapist, The (2001)"",""Thriller""";
"8600,""Angels with Dirty Faces (1938)"",""Crime|Drama""";
"8601,""Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)"",""Comedy|Drama""";
"8602,""Shadows (1959)"",""Drama""";
"8603,""Coming Out (1989)"",""Drama""";
"8604,""Taxi (1998)"",""Action|Comedy""";
"8605,""Taxi 3 (2003)"",""Action|Comedy""";
"8606,""Pull My Daisy (1958)"",""Comedy|Drama""";
"8607,""Tokyo Godfathers (2003)"",""Adventure|Animation|Drama""";
"8608,""Butcher, The (Boucher, Le) (1970)"",""Drama|Thriller""";
"8609,""Our Hospitality (1923)"",""Comedy""";
"8610,""All of Me (1984)"",""Comedy|Fantasy""";
"8611,""Farmer's Daughter, The (1947)"",""Comedy""";
"8612,""Lassie Come Home (1943)"",""Adventure|Children|Drama""";
"8613,""Time of Your Life, The (1948)"",""Comedy|Drama""";
"8614,""Overboard (1987)"",""Comedy|Romance""";
"8615,""Mask of Fu Manchu, The (1932)"",""Adventure|Horror|Sci-Fi""";
"8616,""By the Light of the Silvery Moon (1953)"",""Children|Musical|Romance""";
"8617,""Butterfield 8 (1960)"",""Drama""";
"8618,""Johnny Guitar (1954)"",""Drama|Western""";
"8619,""Sister My Sister (1994)"",""Drama""";
"8620,""Exterminating Angel, The (Ángel exterminador, El) (1962)"",""Comedy|Drama|Fantasy|Mystery""";
"8621,""Ivans xtc. (2000)"",""Drama""";
"8622,""Fahrenheit 9/11 (2004)"",""Documentary""";
"8623,""Roxanne (1987)"",""Comedy|Romance""";
"8624,""Freedom Downtime (2001)"",""Adventure|Crime|Documentary""";
"8625,""Same River Twice, The (2003)"",""Documentary""";
"8626,""Dr. Terror's House of Horrors (1965)"",""Horror|Sci-Fi""";
"8627,""Confessions of a Burning Man (2003)"",""Documentary""";
"8628,""Search and Destroy (1995)"",""Comedy|Drama""";
"8629,""Book of Life, The (1998)"",""Comedy|Fantasy""";
"8630,""Such a Long Journey (1998)"",""Drama|War""";
"8631,""Hard Times (1975)"",""Action|Drama""";
"8632,""Secret Society (2002)"",""Comedy""";
"8633,""Last Starfighter, The (1984)"",""Action|Adventure|Comedy|Sci-Fi""";
"8634,""Tank (1984)"",""Action|Comedy|Drama""";
"8635,""Jungle Holocaust (Ultimo mondo cannibale) (1977)"",""Adventure|Horror""";
"8636,""Spider-Man 2 (2004)"",""Action|Adventure|Sci-Fi|IMAX""";
"8637,""America's Heart and Soul (2004)"",""Documentary""";
"8638,""Before Sunset (2004)"",""Drama|Romance""";
"8639,""Clearing, The (2004)"",""Drama|Thriller""";
"8640,""King Arthur (2004)"",""Action|Adventure|Drama|War""";
"8641,""Anchorman: The Legend of Ron Burgundy (2004)"",""Comedy""";
"8642,""Sleepover (2004)"",""Comedy""";
"8643,""Cinderella Story, A (2004)"",""Comedy|Romance""";
"8644,""I, Robot (2004)"",""Action|Adventure|Sci-Fi|Thriller""";
"8645,""Maria Full of Grace (Maria, Llena eres de gracia) (2004)"",""Crime|Drama""";
"8646,""Distant Drums (1951)"",""Action|Romance|Western""";
"8647,""Follow That Dream (1962)"",""Comedy|Musical""";
"8648,""Girl of Your Dreams, The (Niña de tus ojos, La) (1998)"",""Comedy|Drama""";
"8649,""Gray Lady Down (1978)"",""Drama|Thriller""";
